Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Irrigation,Pesticides_Used_kg,Planting_Density,Previous_Crop,Yield_ton_per_ha
Rice,Region_C,Sandy,7.41,495.1,20.3,73.8,130.8,None,5.6,21.4,Barley,85.63
Rice,Region_D,Loam,6.79,1012.7,21.1,62.4,133.0,Flood,33.1,21.0,Barley,98.0
Barley,Region_A,Loam,7.47,1428.5,34.9,88.1,261.6,Flood,16.3,7.6,None,182.06
Rice,Region_B,Clay,6.12,306.7,34.8,87.5,294.6,Flood,3.6,8.2,Wheat,165.03
Rice,Region_B,Loam,5.87,342.1,18.7,58.7,57.5,Drip,2.3,11.4,Wheat,45.61
Wheat,Region_B,Loam,6.31,1297.0,19.3,68.9,208.8,None,11.9,16.6,Wheat,152.68
Barley,Region_C,Sandy,6.44,342.5,24.8,78.6,110.9,Drip,33.4,11.9,Barley,72.77
Wheat,Region_A,Sandy,7.29,251.2,18.0,56.0,232.0,Flood,35.9,12.0,Barley,129.56
Maize,Region_C,Sandy,6.62,652.3,25.1,79.8,243.2,Drip,6.4,7.8,Wheat,140.67
Rice,Region_D,Sandy,6.08,806.7,23.0,36.7,240.6,None,7.0,11.7,None,141.43
Maize,Region_D,Loam,6.99,940.3,21.5,58.9,158.9,None,29.7,14.4,Wheat,109.19
Wheat,Region_A,Clay,6.51,859.5,31.5,59.0,89.5,Flood,47.9,24.7,Wheat,78.47
Rice,Region_B,Sandy,5.82,1387.1,31.6,71.1,196.2,Drip,27.6,21.8,Rice,148.11
Rice,Region_A,Loam,6.65,1199.3,34.8,37.0,247.3,Flood,35.6,20.9,Barley,153.96
Wheat,Region_A,Sandy,7.32,1479.0,19.5,36.2,278.0,Flood,28.8,16.2,Rice,187.93
Wheat,Region_A,Loam,7.19,819.4,32.8,84.0,163.2,None,5.2,12.2,Rice,118.37
Wheat,Region_C,Sandy,6.67,309.6,25.8,48.2,111.4,Flood,47.3,22.1,Maize,81.45
Wheat,Region_D,Clay,6.25,1442.2,26.8,49.6,79.7,Flood,3.6,11.9,Rice,95.68
Wheat,Region_A,Sandy,5.67,205.3,32.9,76.6,249.4,None,38.0,16.9,None,134.83
Rice,Region_A,Clay,6.44,1208.9,33.9,54.9,183.8,Drip,49.0,10.1,Wheat,132.05
Wheat,Region_A,Sandy,7.0,240.7,29.5,80.0,218.5,Drip,15.9,20.5,Maize,124.83
Rice,Region_C,Sandy,6.22,1189.6,22.0,54.1,89.8,Drip,8.6,15.3,None,89.03
Rice,Region_C,Sandy,5.97,1419.3,24.8,75.6,51.6,None,28.3,22.9,Maize,78.96
Wheat,Region_C,Loam,7.36,706.0,27.3,61.5,291.9,Flood,39.8,16.4,Maize,175.58
Wheat,Region_A,Loam,7.14,513.3,31.6,86.1,252.7,Drip,47.5,8.3,Maize,141.94
Barley,Region_B,Clay,6.78,494.2,28.2,49.6,150.0,None,34.7,24.9,Rice,88.51
Rice,Region_B,Clay,5.77,839.2,22.3,51.8,164.3,Sprinkler,16.8,15.0,None,119.08
Wheat,Region_B,Loam,5.79,422.2,23.4,88.2,282.3,Drip,24.7,10.0,Maize,157.67
Wheat,Region_D,Clay,5.71,1074.8,16.0,74.3,101.9,Drip,38.1,11.6,Maize,81.55
Wheat,Region_A,Clay,6.73,678.9,33.5,76.4,250.7,Drip,39.4,7.4,Wheat,146.76
Barley,Region_B,Loam,5.73,620.0,16.8,47.8,54.5,Flood,3.7,6.5,Rice,46.5
Barley,Region_B,Loam,7.19,799.7,26.6,61.9,268.9,Sprinkler,30.7,14.0,Barley,171.73
Maize,Region_B,Loam,7.49,905.4,32.4,48.8,197.3,None,48.4,24.0,None,131.07
Rice,Region_A,Loam,6.23,384.5,23.4,45.6,169.4,Drip,39.3,7.5,Wheat,104.53
Maize,Region_B,Sandy,6.41,1120.1,31.0,62.1,226.6,Drip,0.4,23.1,Barley,154.85
Wheat,Region_B,Loam,6.92,1347.8,31.1,89.3,66.9,None,11.2,20.9,Barley,79.81
Barley,Region_A,Clay,7.37,561.4,16.2,42.9,98.9,None,22.3,21.1,None,59.66
Barley,Region_D,Sandy,7.29,434.5,23.2,44.6,151.7,None,35.3,19.2,None,97.71
Maize,Region_C,Sandy,5.62,1188.7,28.8,44.6,204.5,None,27.8,16.8,Barley,139.96
Barley,Region_B,Clay,5.84,438.6,23.4,77.5,86.1,Sprinkler,3.9,7.4,Rice,52.61
Wheat,Region_C,Sandy,7.01,253.6,25.9,60.6,144.9,None,36.9,16.5,None,76.0
Barley,Region_D,Clay,6.88,1005.0,26.9,53.1,115.2,Flood,41.9,12.0,Maize,96.07
Maize,Region_D,Sandy,5.77,511.7,18.0,80.6,211.4,None,10.3,7.1,Rice,128.68
Wheat,Region_B,Sandy,6.5,423.4,23.2,47.8,279.8,Drip,3.4,21.1,None,145.82
Maize,Region_A,Clay,7.06,1476.1,15.6,53.5,91.5,Flood,39.5,15.9,Maize,90.54
Barley,Region_D,Clay,5.94,579.4,18.0,34.4,97.3,Drip,32.0,19.9,None,71.45
Maize,Region_C,Clay,7.24,1374.5,25.2,37.1,200.1,Flood,40.2,14.6,None,147.1
Maize,Region_C,Clay,5.61,431.7,26.5,38.2,163.4,None,28.3,16.0,Rice,97.38
Rice,Region_C,Loam,7.06,1264.7,17.9,50.8,229.5,Flood,21.4,19.2,Maize,155.85
Barley,Region_C,Loam,6.73,852.6,30.1,61.4,122.0,Drip,48.2,9.9,Barley,97.33
Barley,Region_D,Clay,6.13,302.2,22.5,30.0,186.2,Sprinkler,39.0,21.9,Wheat,108.85
Maize,Region_B,Loam,6.94,1153.7,33.4,41.4,146.7,Flood,20.6,13.4,Barley,117.88
Rice,Region_B,Clay,7.06,1359.7,22.8,40.5,120.3,Flood,45.4,19.2,Maize,103.32
Barley,Region_C,Clay,7.37,411.9,18.0,45.2,232.3,None,49.7,11.5,Wheat,125.74
Wheat,Region_B,Sandy,6.24,1143.3,30.2,40.0,249.0,Drip,15.4,19.0,Rice,166.05
Maize,Region_C,Clay,6.87,778.6,26.4,41.7,132.2,Sprinkler,44.6,5.9,Wheat,98.74
Barley,Region_C,Clay,6.71,1180.0,22.7,89.0,205.7,Flood,2.3,23.6,Rice,139.4
Wheat,Region_A,Clay,6.55,1128.1,22.1,65.7,94.6,Drip,10.7,20.7,Rice,86.73
Barley,Region_D,Clay,7.28,234.6,18.0,75.8,247.7,Flood,8.0,18.3,Barley,134.47
Wheat,Region_D,Sandy,5.51,432.3,21.8,79.2,120.3,Sprinkler,17.8,11.5,Wheat,69.17
Maize,Region_C,Clay,6.06,812.3,15.6,70.1,92.7,Drip,28.1,21.9,Rice,73.05
Barley,Region_D,Sandy,6.58,1413.7,25.0,72.2,285.0,Sprinkler,36.0,20.4,Wheat,190.78
Barley,Region_B,Clay,5.86,644.7,32.9,67.9,155.6,Drip,45.1,14.1,Maize,101.4
Rice,Region_C,Sandy,7.32,1017.5,30.9,69.0,210.9,Drip,7.9,8.9,Barley,147.62
Maize,Region_A,Loam,6.8,215.7,15.6,85.7,252.3,None,28.9,8.5,Maize,129.51
Wheat,Region_B,Sandy,6.46,1124.5,32.6,41.1,221.5,None,27.7,14.8,Wheat,161.76
Barley,Region_A,Sandy,7.13,984.0,24.0,46.5,191.2,Drip,22.9,20.7,None,129.9
Barley,Region_A,Clay,6.4,1130.0,18.8,35.6,142.9,Drip,34.7,19.3,Wheat,108.15
Wheat,Region_D,Sandy,6.62,1376.1,30.0,80.2,279.6,None,25.7,14.9,Rice,191.66
Maize,Region_D,Sandy,5.51,390.4,21.5,56.9,83.4,Flood,27.5,9.1,Barley,50.23
Rice,Region_C,Clay,6.23,540.1,20.1,84.4,271.0,Drip,45.2,9.8,None,167.11
Rice,Region_D,Loam,5.78,1494.5,18.2,54.7,227.5,Sprinkler,43.0,6.2,Wheat,158.81
Barley,Region_A,Loam,6.88,403.2,24.7,56.6,192.9,Drip,28.9,8.5,Barley,117.92
Wheat,Region_A,Loam,6.46,1136.8,16.9,56.9,131.2,None,7.8,5.3,Rice,103.1
Barley,Region_B,Sandy,6.1,1142.6,30.7,66.7,86.5,Flood,47.9,18.5,Wheat,78.58
Wheat,Region_A,Clay,6.44,1087.9,24.4,76.0,160.8,Drip,31.1,16.8,Maize,123.01
Rice,Region_C,Loam,5.92,495.7,23.9,51.1,245.9,Drip,40.4,24.8,None,145.25
Maize,Region_C,Loam,7.35,479.7,15.0,67.8,236.3,Drip,2.8,20.3,Barley,150.79
Wheat,Region_D,Loam,5.61,1066.2,31.4,42.2,211.4,Drip,44.8,9.9,Wheat,145.9
Rice,Region_D,Loam,7.23,442.1,24.9,63.2,298.1,Sprinkler,34.7,19.2,Barley,164.13
Barley,Region_D,Clay,6.52,1060.0,23.8,62.8,293.2,Sprinkler,34.3,5.2,None,173.88
Wheat,Region_C,Loam,6.74,840.3,30.2,83.3,150.0,Sprinkler,5.5,24.7,Maize,102.53
Maize,Region_A,Sandy,6.11,702.6,16.3,83.8,98.1,None,35.6,17.3,Wheat,74.67
Barley,Region_D,Sandy,7.43,590.3,22.3,59.2,166.0,Flood,3.8,7.4,None,103.3
Barley,Region_B,Clay,6.06,1431.9,26.5,31.5,261.1,Sprinkler,2.8,15.0,Rice,182.62
Rice,Region_D,Loam,6.68,860.5,24.2,80.7,164.6,Sprinkler,16.3,23.8,Wheat,114.77
Wheat,Region_C,Loam,7.49,929.6,18.6,30.0,134.0,Sprinkler,1.2,22.0,Rice,92.37
Barley,Region_D,Sandy,7.26,1434.0,21.0,58.7,235.3,Flood,8.0,11.0,Maize,162.82
Maize,Region_A,Clay,6.57,1050.0,21.0,31.2,212.5,Drip,36.3,12.9,Maize,137.62
Wheat,Region_D,Sandy,7.48,1445.2,34.8,51.2,292.2,Flood,41.7,22.1,Wheat,198.14
Maize,Region_C,Clay,6.9,338.3,21.5,68.2,187.3,Sprinkler,9.0,23.0,Barley,110.25
Barley,Region_C,Clay,5.92,1300.6,19.1,52.3,291.9,Flood,41.2,23.3,Barley,185.78
Maize,Region_B,Clay,6.31,636.0,31.5,85.6,122.7,Sprinkler,24.0,24.0,Barley,78.53
Rice,Region_C,Sandy,6.17,1253.6,23.4,68.4,266.2,Flood,47.9,15.0,Barley,189.45
Maize,Region_B,Clay,6.19,1312.3,23.9,68.8,137.7,Drip,7.0,22.2,None,114.61
Wheat,Region_A,Sandy,7.02,552.9,26.0,52.5,252.4,Flood,2.7,11.9,Wheat,149.59
Maize,Region_C,Sandy,6.67,731.5,26.9,32.3,281.5,Flood,42.3,21.8,Barley,158.7
Maize,Region_D,Loam,5.58,1143.8,26.8,74.3,205.8,Sprinkler,18.1,11.9,Maize,146.19
Rice,Region_A,Sandy,7.25,328.8,15.7,73.0,232.1,Drip,22.9,17.2,Wheat,134.37
Maize,Region_D,Sandy,6.09,1182.2,31.4,61.8,289.7,Sprinkler,25.6,14.4,Barley,188.29
Maize,Region_D,Loam,7.49,343.6,18.9,55.0,143.8,None,41.3,22.9,Rice,86.66
Barley,Region_D,Loam,7.41,1388.8,20.8,62.3,177.9,None,3.8,6.3,Wheat,135.45
Barley,Region_A,Loam,7.38,559.2,18.5,74.8,274.6,None,27.6,24.0,Barley,153.34
Wheat,Region_A,Clay,7.12,948.3,30.3,72.8,218.2,Sprinkler,21.5,14.2,None,140.13
Barley,Region_C,Clay,5.94,352.3,26.7,69.5,268.4,Sprinkler,17.0,14.6,Rice,148.96
Barley,Region_D,Loam,6.57,550.3,30.1,84.2,204.6,None,17.4,21.6,Rice,130.33
Barley,Region_B,Clay,5.95,725.1,28.1,66.6,234.9,Flood,46.5,18.3,Maize,146.16
Barley,Region_C,Loam,6.02,833.2,17.1,30.9,53.3,Drip,13.4,24.1,Barley,51.36
Rice,Region_A,Clay,6.72,200.1,21.0,67.1,134.9,None,22.7,15.9,Barley,74.42
Barley,Region_B,Sandy,5.58,1355.3,25.1,66.8,242.6,Drip,24.6,16.2,Wheat,156.17
Rice,Region_A,Clay,7.44,210.0,21.1,34.2,151.0,None,36.0,24.4,Maize,88.27
Rice,Region_B,Clay,7.34,1205.8,19.1,55.7,140.7,Flood,25.9,23.5,Rice,109.3
Barley,Region_C,Sandy,6.26,811.8,32.4,69.1,287.9,Drip,31.1,9.2,None,175.72
Maize,Region_B,Loam,6.53,881.0,30.0,72.3,188.1,Sprinkler,19.9,11.1,Barley,141.64
Rice,Region_C,Clay,6.43,470.7,21.9,83.6,98.1,None,35.9,17.5,Rice,65.31
Maize,Region_A,Clay,7.26,989.6,30.3,80.5,168.1,Flood,23.3,23.8,Barley,120.87
Maize,Region_B,Sandy,6.88,898.4,27.6,37.0,179.7,Flood,11.1,16.3,Barley,119.17
Barley,Region_D,Sandy,6.06,413.5,15.1,66.5,297.2,Flood,40.8,19.7,None,163.19
Wheat,Region_D,Sandy,6.39,509.6,22.6,65.8,229.6,None,38.3,6.9,None,129.74
Barley,Region_A,Sandy,6.36,287.0,20.8,48.2,179.9,Drip,31.4,15.5,None,97.23
Wheat,Region_B,Loam,7.42,286.2,19.4,41.0,158.0,None,26.1,8.0,Wheat,82.44
Wheat,Region_D,Clay,5.85,217.9,20.0,42.0,278.9,Flood,10.4,10.2,None,144.57
Barley,Region_C,Clay,5.68,486.6,33.8,40.7,211.5,Flood,43.4,8.3,None,128.27
Barley,Region_B,Clay,7.26,1083.6,24.7,78.4,139.0,Sprinkler,4.9,8.3,None,105.38
Wheat,Region_B,Clay,7.29,611.1,32.0,38.9,166.2,None,19.2,24.8,None,106.73
Barley,Region_D,Loam,7.24,645.6,19.3,45.9,119.5,Drip,42.6,11.0,Maize,80.73
Wheat,Region_C,Clay,6.52,371.5,18.5,43.1,290.1,None,29.8,16.3,Wheat,160.67
Maize,Region_C,Loam,6.82,948.1,32.8,72.8,225.5,Drip,21.9,5.4,Barley,148.22
Barley,Region_C,Loam,6.63,644.8,24.9,39.5,148.1,Drip,39.6,21.1,Wheat,98.53
Maize,Region_B,Sandy,5.64,1079.2,32.9,31.4,95.8,Sprinkler,49.5,18.6,Wheat,85.23
Rice,Region_A,Sandy,6.69,1163.9,16.3,52.5,94.3,None,9.4,9.6,Wheat,88.97
Maize,Region_B,Clay,5.53,960.1,33.3,48.3,169.4,Drip,2.5,5.7,None,110.13
Maize,Region_B,Loam,6.15,558.9,23.3,53.9,166.9,Drip,23.1,10.5,Wheat,101.06
Wheat,Region_D,Sandy,7.36,861.2,18.1,75.2,154.4,Sprinkler,14.4,17.6,Maize,102.67
Maize,Region_A,Loam,6.11,527.5,28.7,30.7,263.0,Flood,33.3,5.3,Barley,156.29
Barley,Region_C,Sandy,7.38,1373.8,30.9,32.3,294.8,Sprinkler,24.7,6.5,Wheat,192.1
Wheat,Region_D,Loam,6.0,1196.3,15.9,45.3,138.7,Flood,25.0,13.2,Barley,103.55
Rice,Region_B,Clay,6.13,840.9,34.7,83.4,123.7,Flood,17.7,8.5,Rice,94.88
Barley,Region_A,Clay,6.76,1455.1,28.9,40.1,242.5,Sprinkler,10.5,17.6,Rice,174.68
Rice,Region_C,Loam,7.02,910.8,21.4,89.8,162.4,Flood,10.7,8.5,Wheat,116.5
Maize,Region_C,Sandy,6.5,627.1,18.0,78.3,104.4,Drip,19.3,24.9,Maize,79.26
Barley,Region_B,Sandy,7.26,324.1,22.9,57.4,95.2,Drip,34.1,13.7,Rice,62.5
Barley,Region_C,Clay,5.58,906.9,19.4,74.9,120.1,Flood,16.9,8.0,Rice,92.54
Rice,Region_C,Clay,7.34,1318.5,24.9,61.1,50.3,None,16.3,6.5,Maize,68.39
Barley,Region_A,Clay,5.89,1326.7,30.6,64.0,285.4,Flood,21.3,13.4,None,186.99
Barley,Region_D,Sandy,7.27,985.9,28.2,64.8,157.6,None,49.5,21.2,Wheat,109.15
Barley,Region_A,Sandy,6.3,711.5,23.7,68.9,70.7,None,4.6,13.8,Rice,64.9
Maize,Region_D,Clay,7.17,1045.4,17.4,33.6,91.2,Flood,14.7,7.8,Maize,71.46
Rice,Region_D,Loam,6.84,1190.8,34.1,67.0,130.8,Sprinkler,14.6,14.8,Rice,101.41
Barley,Region_D,Sandy,5.85,735.1,20.4,73.0,187.9,None,48.7,11.7,Barley,129.42
Wheat,Region_C,Clay,7.34,819.1,20.6,48.6,225.9,None,20.4,15.0,Rice,141.06
Wheat,Region_A,Loam,5.99,1084.8,27.9,88.7,127.0,Flood,28.3,12.8,Barley,102.32
Wheat,Region_C,Sandy,5.99,1339.6,30.4,38.7,289.4,Drip,9.9,18.0,None,184.91
Wheat,Region_B,Loam,7.13,1228.3,34.7,84.6,240.1,Sprinkler,0.6,21.1,Maize,166.27
Maize,Region_A,Loam,5.71,229.1,34.4,70.6,256.4,None,17.0,22.7,None,148.83
Barley,Region_D,Sandy,5.94,361.7,33.3,69.9,130.9,Flood,32.0,19.8,Barley,90.21
Rice,Region_C,Clay,6.51,1308.6,23.7,82.6,145.2,Drip,34.6,12.1,Rice,109.02
Barley,Region_C,Loam,7.16,1284.0,18.3,79.9,184.5,Sprinkler,37.7,14.0,None,140.27
Maize,Region_A,Clay,5.79,705.4,26.7,50.7,162.9,Sprinkler,43.0,17.8,Barley,108.0
Wheat,Region_A,Sandy,6.6,959.6,15.3,72.3,115.0,Sprinkler,5.8,9.4,None,76.71
Maize,Region_D,Loam,6.92,1377.6,18.9,33.0,299.3,Sprinkler,4.1,19.0,Barley,187.06
Barley,Region_D,Loam,7.22,1385.0,15.1,57.8,262.1,Drip,39.4,18.0,Rice,166.22
Rice,Region_B,Loam,7.37,1218.0,18.6,86.3,109.5,Drip,21.8,18.1,None,98.02
Maize,Region_D,Loam,7.07,472.5,24.5,46.4,273.1,Sprinkler,47.4,11.7,Maize,154.69
Rice,Region_C,Loam,6.81,1149.4,22.9,33.0,196.7,Drip,47.2,17.0,None,134.16
Maize,Region_B,Sandy,6.37,331.4,22.4,65.0,53.1,Drip,7.1,9.0,Barley,40.5
Rice,Region_B,Loam,5.72,1362.1,31.6,51.3,136.5,None,34.6,8.8,Wheat,124.21
Rice,Region_B,Sandy,6.92,393.9,28.5,52.8,56.4,Sprinkler,3.4,20.4,Rice,44.24
Wheat,Region_A,Clay,7.49,1061.1,33.7,64.9,71.9,Drip,20.2,12.6,None,76.17
Rice,Region_D,Sandy,6.97,993.3,23.9,67.3,94.7,None,42.1,15.9,Barley,85.08
Wheat,Region_B,Loam,5.53,1210.0,20.4,56.2,171.1,Flood,23.0,10.9,Maize,119.86
Barley,Region_A,Clay,6.49,917.1,17.5,60.5,145.3,Flood,1.7,9.7,Rice,106.49
Barley,Region_A,Sandy,6.73,277.4,28.4,89.6,87.2,Flood,12.0,20.6,Rice,62.2
Wheat,Region_B,Sandy,6.88,1117.6,31.8,87.4,148.6,Sprinkler,4.3,20.9,Maize,119.19
Wheat,Region_B,Sandy,6.94,698.1,18.7,72.4,126.1,Drip,20.4,21.7,Maize,87.0
Maize,Region_C,Loam,6.62,616.4,32.6,39.7,152.5,Flood,34.8,22.1,Barley,105.95
Maize,Region_B,Loam,5.95,1489.2,25.5,51.6,93.1,Sprinkler,33.0,13.2,None,98.78
Maize,Region_C,Sandy,7.38,967.5,17.9,83.0,202.4,None,35.9,21.2,Rice,134.14
Barley,Region_B,Sandy,6.89,1123.9,27.9,55.4,61.1,None,19.2,11.9,Wheat,74.43
Maize,Region_B,Clay,5.97,884.2,25.4,87.3,147.0,Drip,13.3,6.1,Maize,113.83
Rice,Region_D,Loam,6.14,1201.0,15.6,59.3,273.7,Drip,2.8,18.8,Maize,180.62
Rice,Region_B,Loam,7.34,1177.7,23.0,81.7,154.9,Flood,47.1,9.0,Rice,117.01
Maize,Region_B,Clay,7.27,1054.3,30.7,32.1,160.3,Drip,5.9,14.0,Maize,115.48
Rice,Region_C,Sandy,6.31,1497.1,26.1,56.0,67.0,Sprinkler,8.9,8.3,Maize,86.27
Barley,Region_C,Sandy,5.58,797.7,20.6,72.0,201.3,Drip,1.3,12.8,None,129.47
Rice,Region_D,Clay,5.6,1118.1,33.6,81.8,284.1,Flood,15.9,22.7,Barley,187.93
Barley,Region_B,Sandy,6.07,1237.1,19.8,66.6,122.9,Drip,40.9,17.3,Barley,97.77
Wheat,Region_B,Sandy,6.76,688.8,20.1,40.4,148.3,None,16.6,8.0,Maize,104.02
Wheat,Region_C,Clay,6.67,794.3,22.1,83.1,197.0,Sprinkler,33.3,19.5,Wheat,119.77
Wheat,Region_A,Clay,6.77,1459.9,32.9,64.5,73.3,Drip,48.3,22.0,Maize,86.15
Wheat,Region_A,Clay,6.93,242.0,25.2,36.5,287.6,Flood,44.6,8.3,Wheat,159.02
Rice,Region_A,Sandy,5.54,635.9,28.6,57.8,166.9,None,9.0,19.9,Wheat,107.69
Maize,Region_C,Clay,5.71,832.1,34.5,71.9,78.8,Flood,18.0,16.0,Wheat,73.46
Rice,Region_C,Sandy,6.22,201.9,30.7,57.1,133.8,Flood,37.6,17.1,Wheat,86.03
Barley,Region_A,Loam,5.81,1368.9,18.5,82.2,143.5,Drip,48.9,23.8,Rice,113.68
Rice,Region_A,Loam,5.65,572.1,30.8,55.4,136.3,Sprinkler,35.8,5.7,Maize,84.45
Rice,Region_B,Clay,6.78,535.0,30.0,65.0,223.3,Sprinkler,12.6,17.8,Rice,128.03
Barley,Region_C,Sandy,7.13,1266.4,19.7,42.7,136.4,Flood,6.6,6.6,Wheat,109.69
Wheat,Region_C,Sandy,7.01,561.4,21.5,60.8,131.0,Sprinkler,24.8,20.8,None,92.87
Wheat,Region_A,Sandy,7.13,1054.9,29.2,43.4,130.5,Sprinkler,9.6,22.9,Barley,101.17
Wheat,Region_A,Clay,6.83,1268.0,19.8,43.5,244.5,Sprinkler,11.4,6.7,Maize,175.03
Maize,Region_D,Sandy,6.97,1230.2,19.2,46.8,127.1,None,31.7,5.5,Maize,97.94
Barley,Region_C,Sandy,6.04,1216.5,29.1,32.7,53.5,None,25.7,24.1,Rice,60.32
Barley,Region_D,Sandy,7.49,315.2,32.6,39.8,141.4,None,6.0,23.5,Wheat,87.85
Rice,Region_B,Loam,5.87,303.8,16.5,55.5,119.6,None,7.7,23.5,Wheat,69.38
Maize,Region_D,Sandy,5.93,598.8,23.9,37.9,277.3,Drip,1.0,23.8,Rice,157.63
Wheat,Region_A,Loam,6.08,246.7,27.1,38.0,169.5,Flood,11.0,15.0,Maize,97.68
Maize,Region_C,Sandy,7.45,850.6,28.5,88.1,108.6,Drip,44.4,24.5,Rice,79.36
Barley,Region_C,Sandy,7.48,713.2,34.9,55.6,295.4,None,39.7,22.8,Barley,178.8
Barley,Region_D,Sandy,7.09,924.1,28.7,54.2,111.7,Drip,20.7,7.0,Maize,90.29
Rice,Region_D,Loam,6.76,588.4,27.4,46.1,240.8,Flood,37.1,21.3,Wheat,141.74
Rice,Region_B,Sandy,6.54,831.5,34.8,60.7,212.4,Flood,20.3,19.2,None,139.16
Barley,Region_B,Clay,7.44,635.2,16.2,65.8,165.6,Drip,39.6,7.7,None,114.66
Wheat,Region_A,Sandy,6.89,453.8,16.5,55.1,151.5,Flood,9.1,19.8,Maize,91.43
Wheat,Region_A,Loam,7.39,1044.2,26.2,53.6,268.1,None,7.6,14.7,Maize,168.16
Maize,Region_A,Loam,6.13,1075.5,22.2,72.0,168.8,Drip,3.9,22.1,Wheat,124.46
Barley,Region_D,Clay,6.17,1278.0,16.9,87.0,143.8,Flood,12.1,21.4,None,110.3
Barley,Region_D,Clay,7.21,1337.2,21.1,82.7,138.6,None,7.3,23.8,Rice,116.04
Wheat,Region_C,Clay,5.8,1115.8,28.5,37.1,119.0,Drip,39.9,6.5,Rice,102.78
Wheat,Region_A,Loam,7.39,1093.7,32.6,69.1,152.2,Flood,12.0,19.2,Rice,122.43
Barley,Region_D,Sandy,6.51,273.7,16.9,30.4,80.0,Sprinkler,25.8,12.5,Rice,49.99
Rice,Region_C,Sandy,7.35,342.7,25.8,68.0,66.3,Flood,37.8,20.5,None,41.99
Barley,Region_A,Clay,6.17,1256.3,20.9,57.9,185.4,None,33.9,17.1,None,133.28
Barley,Region_B,Clay,6.93,502.8,28.3,59.5,163.6,Flood,10.2,14.9,Wheat,103.43
Wheat,Region_B,Sandy,6.47,662.2,26.0,65.3,93.3,Drip,3.9,5.1,Maize,68.63
Wheat,Region_D,Clay,6.75,388.9,33.5,74.6,76.7,None,45.6,17.1,None,57.38
Rice,Region_C,Sandy,6.51,453.7,15.8,73.8,85.8,Sprinkler,31.1,13.4,None,68.39
Rice,Region_B,Sandy,7.43,1208.0,24.4,32.7,128.8,Drip,35.3,11.7,Maize,102.67
Maize,Region_C,Sandy,6.88,540.4,18.9,74.2,162.9,Sprinkler,19.3,24.8,Barley,97.4
Barley,Region_C,Sandy,6.0,783.7,25.7,79.8,98.3,None,12.1,19.0,Rice,82.49
Wheat,Region_B,Loam,7.32,397.2,32.1,34.1,238.9,Flood,26.5,15.8,None,131.59
Rice,Region_C,Sandy,6.09,1081.3,33.2,49.4,98.3,None,3.9,22.4,None,88.29
Maize,Region_B,Clay,6.24,1146.8,23.0,77.5,81.0,None,40.0,9.5,Rice,76.89
Maize,Region_D,Clay,5.7,670.2,31.2,59.6,298.6,Sprinkler,32.7,17.4,None,167.38
Wheat,Region_A,Clay,7.3,1220.2,20.6,71.7,161.9,Drip,38.1,22.2,Maize,120.96
Wheat,Region_A,Clay,6.07,511.9,15.1,60.1,92.5,Flood,28.5,7.5,None,61.49
Maize,Region_D,Loam,6.02,1099.5,32.1,88.7,273.6,Drip,28.9,9.7,Wheat,178.74
Rice,Region_B,Sandy,7.34,1149.0,17.4,86.2,107.8,Drip,30.0,6.7,None,92.85
Maize,Region_B,Sandy,7.11,1459.3,15.4,46.9,281.4,Flood,39.2,24.8,Rice,188.44
Barley,Region_B,Clay,5.78,502.0,22.1,53.2,79.7,None,11.3,16.6,Maize,54.59
Barley,Region_B,Clay,7.04,321.8,22.6,55.9,260.5,Drip,34.1,14.8,None,141.6
Wheat,Region_D,Clay,7.33,541.9,16.5,36.3,96.1,None,27.6,11.8,Barley,68.86
Rice,Region_A,Sandy,5.66,359.7,31.3,54.2,284.6,Flood,24.8,14.0,Maize,154.91
Rice,Region_C,Loam,7.15,420.6,23.1,76.5,193.6,Sprinkler,27.0,20.5,Maize,113.85
Barley,Region_C,Loam,6.59,634.3,24.8,80.8,97.5,Sprinkler,13.6,23.3,Barley,74.49
Maize,Region_A,Loam,6.84,738.2,20.3,83.2,261.2,Sprinkler,1.9,7.1,None,160.55
Wheat,Region_D,Loam,6.49,1374.8,25.2,30.9,147.6,None,38.0,11.0,Wheat,117.38
Maize,Region_C,Clay,6.9,454.3,30.3,77.3,233.2,Sprinkler,45.8,8.8,Rice,134.33
Maize,Region_A,Sandy,5.57,1463.3,33.1,60.2,210.9,Sprinkler,24.0,13.7,Maize,156.95
Maize,Region_D,Clay,7.03,1253.2,34.4,42.4,228.6,Flood,41.9,15.6,Wheat,155.11
Rice,Region_C,Loam,5.57,1345.9,23.5,59.9,135.9,Flood,27.8,19.4,Rice,106.11
Barley,Region_B,Clay,6.41,1408.3,34.8,80.7,284.7,Sprinkler,46.5,22.5,Rice,193.33
Rice,Region_B,Loam,5.8,1179.2,20.9,56.1,190.0,Sprinkler,25.4,15.8,None,133.25
Barley,Region_D,Sandy,7.15,1225.4,15.1,89.4,69.4,None,10.2,14.8,Wheat,77.16
Wheat,Region_B,Loam,6.13,769.2,30.4,67.0,66.7,Flood,43.5,16.5,Maize,59.64
Wheat,Region_D,Clay,6.41,863.6,18.6,59.4,234.6,Drip,40.0,22.8,Maize,147.36
Maize,Region_A,Sandy,6.36,1412.2,16.0,47.7,262.5,Drip,19.9,18.0,None,167.8
